Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,month,day,year,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
"1800 West Leland Avenue, Chicago, IL 60640, USA",1,18,128,127,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,13,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",1,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6400 West Strong Street, Chicago, IL, USA",2,64,136,14,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,4,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6400 West Strong Street, Chicago, IL, USA",1,64,136,14,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1000 North Central Park Avenue, Chicago, IL 60651, USA",2,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,12,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1000 North Central Park Avenue, Chicago, IL 60651, USA",1,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"2000 East 111th Street, Chicago, IL 60628, USA",2,20,2,66,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3300 North Rutherford Avenue, Chicago, IL 60634, USA",2,33,43,97,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,11,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3300 North Rutherford Avenue, Chicago, IL 60634, USA",1,33,43,97,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3300 North Rutherford Avenue, Chicago, IL 60634, USA",6,33,43,97,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1100 North Artesian Avenue, Chicago, IL 60622, USA",2,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1100 North Artesian Avenue, Chicago, IL 60622, USA",1,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6000 West Roscoe Street, Chicago, IL 60634, USA",2,60,135,6,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2,60,130,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3300 West 104th Street, Chicago, IL 60655, USA",2,33,93,79,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3300 West 104th Street, Chicago, IL 60655, USA",1,33,93,79,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",1,49,137,5,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,23,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3000 South Hoyne Avenue, Chicago, IL 60608, USA",2,30,68,27,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3000 South Hoyne Avenue, Chicago, IL 60608, USA",1,30,68,27,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3000 South Hoyne Avenue, Chicago, IL 60608, USA",6,30,68,27,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"4200 West 31st Street, Chicago, IL 60623, USA",2,42,100,28,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"4200 West 31st Street, Chicago, IL 60623, USA",1,42,100,28,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1700 North Pulaski Road, Chicago, IL 60639, USA",1,17,40,30,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"2200 West Pershing Road, Chicago, IL 60609, USA",1,22,133,43,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"2200 West 51st Street, Chicago, IL 60609, USA",2,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,15,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"2200 West 51st Street, Chicago, IL 60609, USA",1,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,9,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"2200 West 51st Street, Chicago, IL 60609, USA",6,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3500 West 51st Street, Chicago, IL 60632, USA",1,35,102,45,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,17,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",1,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,4,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6700 South Kedzie Avenue, Chicago, IL 60629, USA",2,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6700 South Kedzie Avenue, Chicago, IL 60629, USA",1,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,11,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6700 South Kedzie Avenue, Chicago, IL 60629, USA",6,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,3,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7300 Cicero Avenue, Chicago, IL 60638, USA",1,73,60,50,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,8,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1000 East 67th Street, Chicago, IL 60637, USA",2,10,8,55,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"1000 East 67th Street, Chicago, IL 60637, USA",1,10,8,55,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3900 South Ashland Avenue, Chicago, IL 60609, USA",1,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,3,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"4700 South Cornell Avenue, Chicago, IL 60615, USA",1,47,61,57,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7100 South South Shore Drive, Chicago, IL 60649, USA",2,71,84,61,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7100 South South Shore Drive, Chicago, IL 60649, USA",1,71,84,61,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7700 South Eberhart Avenue, Chicago, IL 60619, USA",2,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7700 South Eberhart Avenue, Chicago, IL 60619, USA",1,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7900 South South Chicago Avenue, Chicago, IL 60617, USA",2,79,59,65,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"7900 South South Chicago Avenue, Chicago, IL 60617, USA",1,79,59,65,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3700 South Pulaski Road, Chicago, IL 60623, USA",2,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,4,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"3700 South Pulaski Road, Chicago, IL 60623, USA",1,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,48,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,29,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Stony Island Avenue, Chicago, IL, USA",2,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,4,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Stony Island Avenue, Chicago, IL, USA",1,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"East 91st Street, Chicago, IL, USA",2,81,10,86,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,7,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"East 91st Street, Chicago, IL, USA",1,81,10,86,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,10,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6500 South Racine Avenue, Chicago, IL 60636, USA",1,65,83,60,"6500  S RACINE AVE, Chicago, IL",41.775051,-87.65535600000001,9,4,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"8900 South Muskegon Avenue, Chicago, IL 60617, USA",2,89,78,82,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,5,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"8900 South Muskegon Avenue, Chicago, IL 60617, USA",1,89,78,82,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"9800 South Avenue G, Chicago, IL 60617, USA",2,98,51,83,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"9800 South Avenue G, Chicago, IL 60617, USA",1,98,51,83,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Cottage Grove Avenue, Chicago, IL, USA",2,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,12,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Cottage Grove Avenue, Chicago, IL, USA",1,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Avenue L, Chicago, IL 60617, USA",2,11,52,85,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,19,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Avenue L, Chicago, IL 60617, USA",3,11,52,85,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Avenue L, Chicago, IL 60617, USA",1,11,52,85,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,15,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"5800 North Pulaski Road, Chicago, IL 60646, USA",2,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,2,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"5800 North Pulaski Road, Chicago, IL 60646, USA",1,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"5800 North Pulaski Road, Chicago, IL 60646, USA",6,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",2,66,70,109,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"West 37th Place, Chicago, IL, USA",1,81,101,110,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,9,24,2007,90,68,79,18,63,0,14,0541,1746,0,11.4,19,11.9,91,71,62,10.0,19
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,47,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,45,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,16,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Stony Island Avenue, Chicago, IL, USA",2,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,7,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Stony Island Avenue, Chicago, IL, USA",3,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Stony Island Avenue, Chicago, IL, USA",1,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,9,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Torrence Avenue, Chicago, IL, USA",2,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,2,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Torrence Avenue, Chicago, IL, USA",2,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,25,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Torrence Avenue, Chicago, IL, USA",1,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,45,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Torrence Avenue, Chicago, IL, USA",1,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,8,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Torrence Avenue, Chicago, IL, USA",6,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Mackinaw Avenue, Chicago, IL 60617, USA",2,13,75,119,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000001,5,1,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Mackinaw Avenue, Chicago, IL 60617, USA",1,13,75,119,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000001,5,1,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Brandon Avenue, Chicago, IL 60617, USA",2,13,54,120,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,9,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Brandon Avenue, Chicago, IL 60617, USA",1,13,54,120,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,24,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"South Brandon Avenue, Chicago, IL 60617, USA",6,13,54,120,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"3700 118th Street, Chicago, IL 60617, USA",2,37,4,121,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,3,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"3700 118th Street, Chicago, IL 60617, USA",1,37,4,121,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,3,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"3800 East 115th Street, Chicago, IL 60617, USA",2,38,3,122,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,14,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"3800 East 115th Street, Chicago, IL 60617, USA",1,38,3,122,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,10,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"4000 East 130th Street, Chicago, IL 60633, USA",2,40,5,129,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,10,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"4000 East 130th Street, Chicago, IL 60633, USA",1,40,5,129,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,1,0,9,25,2007,85,63,74,13,65,0,9,0542,1744,0,7.9,23,10.5,83,67,66,7.3,23
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",2,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,29,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,47,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,6,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"6200 North Mandell Avenue, Chicago, IL 60646, USA",2,62,30,8,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,2,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"6200 North Mandell Avenue, Chicago, IL 60646, USA",1,62,30,8,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"7900 West Foster Avenue, Chicago, IL 60656, USA",2,79,120,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"7900 West Foster Avenue, Chicago, IL 60656, USA",1,79,120,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,9,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"1500 West Webster Avenue, Chicago, IL 60614, USA",2,15,138,34,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,7,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
"2500 West Grand Avenue, Chicago, IL 60654, USA",2,25,123,35,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,8,0,10,4,2007,82,51,67,10,56,0,2,0552,1729,0,3.9,17,4.6,83,56,56,4.6,17
