Date,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
2014-06-27,88,59,74,3,62,0,9,0418,1931,0,7.9,16,9.8,91,62,65,7.2,16
2014-06-28,87,71,79,8,67,0,14,0419,1931,0,11.8,18,12.1,88,75,70,11.1,17
2014-06-29,85,69,77,6,67,0,12,0419,1931,0,12.3,21,12.9,88,71,70,12.4,21
2014-06-30,87,67,77,5,67,0,12,0419,1931,0,6.3,20,12.6,88,68,71,9.0,19
2014-07-01,80,67,74,2,60,0,9,0420,1931,0,12.3,24,12.4,84,68,64,14.9,24
2014-07-02,70,56,63,-9,53,2,0,0420,1931,0,5.3,30,9.6,74,58,56,6.3,30
2014-07-03,76,56,66,-6,48,0,1,0421,1931,0,2.2,30,6.8,75,57,51,1.8,1
2014-07-04,79,58,69,-3,48,0,4,0422,1930,0,2.9,6,7.2,79,60,50,2.8,6
2014-07-05,77,60,69,-3,54,0,4,0422,1930,0,8.0,21,8.3,79,63,55,9.2,21
2014-07-06,87,63,75,3,63,0,10,0423,1930,0,11.8,22,12.3,89,66,66,12.5,22
2014-07-07,88,71,80,8,63,0,15,0423,1930,0,6.9,27,8.6,89,72,66,9.1,27
2014-07-08,81,66,74,1,59,0,9,0424,1929,0,10.9,28,12.0,84,70,62,11.5,27
2014-07-09,80,62,71,-2,54,0,6,0425,1929,0,6.8,32,8.4,81,64,58,3.0,1
2014-07-10,79,60,70,-3,53,0,5,0425,1929,0,4.1,10,4.4,78,63,56,4.5,9
2014-07-11,81,60,71,-2,54,0,6,0426,1928,0,5.1,18,5.4,83,63,54,5.5,17
2014-07-12,80,70,75,2,66,0,10,0427,1928,0,9.1,20,10.5,81,70,69,8.6,21
2014-07-13,85,68,77,4,61,0,12,0428,1927,0,8.9,28,9.7,86,71,65,9.1,27
2014-07-14,80,61,71,-2,54,0,6,0428,1927,0,7.3,31,8.1,81,64,57,5.9,30
2014-07-15,70,55,63,-11,50,2,0,0429,1926,0,10.0,30,10.5,71,57,53,10.0,29
2014-07-16,72,55,64,-10,47,1,0,0430,1925,0,3.3,2,7.4,73,56,50,3.2,2
2014-07-17,78,54,66,-8,50,0,1,0431,1925,0,3.0,12,5.5,78,58,53,2.5,15
2014-07-18,79,59,69,-5,53,0,4,0432,1924,0,5.7,14,6.9,81,64,55,4.9,16
2014-07-19,80,57,69,-5,52,0,4,0433,1923,0,4.2,11,4.6,80,62,56,3.2,9
2014-07-20,82,60,71,-3,56,0,6,0433,1923,0,4.0,22,4.5,84,66,59,3.8,23
2014-07-21,86,63,75,1,61,0,10,0434,1922,0,6.9,20,7.2,87,68,63,7.6,19
2014-07-22,90,69,80,6,67,0,15,0435,1921,0,8.3,22,11.9,91,72,70,9.6,21
2014-07-23,75,59,67,-7,51,0,2,0436,1920,0,15.7,2,16.1,76,64,56,16.4,2
2014-07-24,75,57,66,-8,47,0,1,0437,1919,0,6.2,5,8.8,75,60,52,5.0,4
2014-07-25,75,55,65,-9,54,0,0,0438,1918,0,8.4,21,9.1,77,60,57,8.7,21
2014-07-26,84,68,76,2,63,0,11,0439,1918,0,3.9,24,5.5,85,70,67,7.0,23
2014-07-27,87,65,76,2,59,0,11,0440,1917,0,12.2,30,15.0,89,66,62,11.4,30
2014-07-28,73,59,66,-8,48,0,1,0441,1916,0,9.2,36,11.1,73,62,50,10.0,36
2014-07-29,81,58,70,-4,53,0,5,0442,1915,0,8.4,30,9.6,81,60,55,4.8,29
2014-07-30,79,59,69,-5,54,0,4,0443,1914,0,2.2,33,7.0,80,61,58,1.1,6
2014-07-31,84,59,72,-2,55,0,7,0444,1913,0,8.0,26,8.4,85,63,59,7.6,25
2014-08-01,85,62,74,1,56,0,9,0445,1911,0,2.4,22,6.9,83,67,60,5.5,23
2014-08-02,86,59,73,0,53,0,8,0446,1910,0,1.6,4,4.2,84,63,56,2.6,5
2014-08-03,87,62,75,2,58,0,10,0447,1909,0,4.5,26,6.9,87,66,62,2.6,20
2014-08-04,87,67,77,4,60,0,12,0448,1908,0,0.4,33,7.5,88,68,64,3.3,30
2014-08-05,80,64,72,-1,62,0,7,0449,1907,0,4.8,3,6.3,80,68,66,2.3,4
2014-08-06,80,62,71,-2,54,0,6,0450,1906,0,5.1,3,6.3,81,65,57,4.8,3
2014-08-07,81,61,71,-2,56,0,6,0451,1904,0,8.3,8,9.0,81,69,61,8.7,9
2014-08-08,82,66,74,1,57,0,9,0452,1903,0,10.1,7,10.7,82,70,60,10.7,7
2014-08-09,80,66,73,0,57,0,8,0453,1902,0,8.6,6,9.1,80,68,59,9.7,6
2014-08-10,81,69,75,2,59,0,10,0454,1900,0,7.7,4,8.6,82,71,62,7.2,4
2014-08-11,82,67,75,2,63,0,10,0455,1859,0,4.4,32,6.8,84,68,67,4.0,31
2014-08-12,70,61,66,-7,55,0,1,0456,1858,0,11.2,32,12.0,70,63,59,9.7,31
2014-08-13,82,57,70,-3,55,0,5,0457,1856,0,4.6,31,9.3,83,59,59,3.4,31
2014-08-14,72,57,65,-7,48,0,0,0458,1855,0,7.0,5,7.7,73,61,50,7.6,5
2014-08-15,78,52,65,-7,50,0,0,0459,1854,0,5.2,24,6.0,79,55,51,5.5,23
2014-08-16,82,62,72,0,61,0,7,0500,1852,0,7.9,24,8.3,81,64,64,7.9,22
2014-08-17,71,64,68,-4,61,0,3,0501,1851,0,7.9,3,8.5,72,66,64,7.8,2
2014-08-18,83,65,74,2,62,0,9,0502,1849,0,2.8,22,4.9,85,67,66,2.7,23
2014-08-19,86,69,78,7,65,0,13,0503,1848,0,9.2,24,10.7,86,73,68,10.6,23
2014-08-20,86,66,76,5,63,0,11,0504,1846,0,7.4,25,7.9,87,68,67,7.9,24
2014-08-21,79,70,75,4,68,0,10,0505,1845,0,2.8,18,5.0,83,71,72,4.0,18
2014-08-22,86,72,79,8,70,0,14,0506,1843,0,3.4,23,5.1,87,74,73,5.7,23
2014-08-23,86,68,77,6,69,0,12,0508,1842,0,2.6,7,5.0,87,71,72,1.6,8
2014-08-24,88,70,79,8,69,0,14,0509,1840,0,6.6,12,7.4,89,73,73,6.3,12
2014-08-25,88,71,80,10,68,0,15,0510,1839,0,3.0,18,6.7,92,73,72,4.0,18
2014-08-26,85,71,78,8,65,0,13,0511,1837,0,1.8,36,6.1,86,49,68,1.3,15
2014-08-27,82,67,75,5,60,0,10,0512,1835,0,5.9,5,6.9,81,70,63,6.4,6
2014-08-28,77,67,72,2,57,0,7,0513,1834,0,7.6,8,8.6,77,69,61,7.3,8
2014-08-29,86,71,79,9,67,0,14,0514,1832,0,10.7,17,11.1,88,73,69,9.9,17
2014-08-30,83,70,77,7,65,0,12,0515,1831,0,10.7,23,11.7,86,74,69,11.4,22
2014-08-31,85,68,77,8,65,0,12,0516,1829,0,5.7,21,6.6,87,71,69,6.9,21
2014-09-01,83,70,77,9,65,0,12,0517,1827,0,10.7,22,11.5,85,74,69,12.7,22
2014-09-02,82,67,75,7,60,0,10,0518,1826,0,5.4,28,5.9,85,69,62,5.8,27
2014-09-03,83,61,72,4,59,0,7,0519,1824,0,5.3,20,6.7,85,67,63,5.9,21
2014-09-04,85,71,78,10,66,0,13,0520,1822,0,11.4,20,12.6,87,73,69,12.0,19
2014-09-05,88,64,76,9,65,0,11,0521,1821,0,7.8,27,11.0,89,67,69,7.3,26
2014-09-06,75,60,68,1,51,0,3,0522,1819,0,7.1,33,8.4,76,62,54,4.7,36
2014-09-07,80,54,67,0,49,0,2,0523,1817,0,1.0,12,4.3,79,58,53,2.2,11
2014-09-08,77,55,66,0,52,0,1,0524,1815,0,6.0,17,6.2,79,60,54,5.2,17
2014-09-09,79,63,71,5,59,0,6,0525,1814,0,7.2,18,7.6,81,66,62,8.2,19
2014-09-10,80,56,68,2,61,0,3,0526,1812,0,7.3,25,15.8,82,58,64,8.9,24
2014-09-11,56,50,53,-12,42,12,0,0527,1810,0,9.8,35,10.3,58,52,45,9.5,34
2014-09-12,55,44,50,-15,43,15,0,0528,1809,0,11.7,35,12.5,57,46,48,11.0,34
2014-09-13,59,41,50,-15,40,15,0,0529,1807,0,3.2,33,7.7,60,42,42,3.1,33
2014-09-14,65,42,54,-10,43,11,0,0530,1805,0,4.5,22,4.8,67,46,44,4.2,22
2014-09-15,62,51,57,-7,48,8,0,0531,1803,0,2.2,30,4.9,62,54,50,2.9,29
2014-09-16,68,44,56,-8,43,9,0,0532,1760,0,3.0,30,4.4,69,47,46,1.5,34
2014-09-17,70,48,59,-5,45,6,0,0533,1758,0,0.4,17,2.8,72,49,48,1.5,16
2014-09-18,70,53,62,-2,52,3,0,0535,1756,0,5.5,4,6.3,72,53,54,4.8,3
2014-09-19,78,53,66,3,48,0,1,0536,1755,0,10.7,18,11.5,76,57,49,10.0,18
2014-09-20,77,63,70,8,61,0,5,0537,1753,0,9.8,23,10.1,80,63,62,11.5,22
2014-09-21,69,51,60,-2,50,5,0,0538,1751,0,10.5,31,12.7,70,52,51,9.4,31
2014-09-22,67,46,57,-5,43,8,0,0539,1749,0,1.7,31,5.5,69,48,45,1.3,33
2014-09-23,74,51,63,2,46,2,0,0540,1748,0,1.9,20,4.3,76,50,48,3.3,17
2014-09-24,77,54,66,5,49,0,1,0541,1746,0,4.3,13,5.6,77,54,50,4.1,13
2014-09-25,74,56,65,4,52,0,0,0542,1744,0,0.6,11,1.9,78,58,54,1.9,13
2014-09-26,79,51,65,5,53,0,0,0543,1742,0,3.7,6,4.5,81,59,55,4.7,9
2014-09-27,79,54,67,7,54,0,2,0544,1741,0,3.1,7,3.8,79,61,57,4.0,8
2014-09-28,78,53,66,7,55,0,1,0545,1739,0,2.3,6,3.2,79,58,57,2.6,8
2014-09-29,83,53,68,9,54,0,3,0546,1737,0,5.0,36,9.0,84,57,57,4.5,34
2014-09-30,58,47,53,-6,47,12,0,0547,1735,0,8.8,2,9.7,61,51,49,9.1,2
2014-10-01,70,49,60,2,50,5,0,0548,1734,0,10.3,13,10.4,73,52,51,8.0,13
2014-10-02,72,63,68,10,61,0,3,0549,1732,0,7.2,17,7.9,75,66,63,7.2,17
2014-10-03,65,43,54,-3,45,11,0,0550,1730,0,15.1,28,16.4,68,46,47,14.0,28
2014-10-04,47,35,41,-16,34,24,0,0552,1729,0,13.5,26,13.8,49,37,35,13.6,25
2014-10-05,55,37,46,-11,35,19,0,0553,1727,0,8.5,23,9.0,56,42,36,10.1,23
2014-10-06,61,42,52,-4,38,13,0,0554,1725,0,7.9,25,8.8,63,48,40,9.5,23
2014-10-07,66,48,57,1,43,8,0,0555,1724,0,9.8,25,11.5,69,49,45,10.3,24
2014-10-08,65,44,55,-1,35,10,0,0556,1722,0,11.0,27,11.3,67,48,36,10.7,27
2014-10-09,62,43,53,-2,34,12,0,0557,1720,0,3.4,36,5.8,64,50,36,3.4,2
2014-10-10,58,39,49,-6,39,16,0,0558,1719,0,7.7,2,8.2,59,44,40,3.8,2
2014-10-11,59,36,48,-6,34,17,0,0559,1717,0,2.8,8,4.5,60,40,36,3.5,8
2014-10-12,63,38,51,-3,42,14,0,0600,1715,0,7.9,14,9.1,64,45,44,9.5,14
2014-10-13,67,56,62,9,58,3,0,0602,1714,0,7.7,14,9.1,71,59,61,7.5,15
2014-10-14,65,52,59,6,57,6,0,0603,1712,0,3.5,10,10.2,67,54,59,1.8,12
2014-10-15,55,50,53,0,51,12,0,0604,1711,0,9.5,35,9.9,58,53,53,9.4,35
2014-10-16,56,50,53,1,49,12,0,0605,1709,0,4.1,24,7.4,58,53,52,5.4,25
2014-10-17,62,48,55,3,46,10,0,0606,1707,0,11.1,29,13.2,63,49,48,10.7,28
2014-10-18,50,36,43,-8,38,22,0,0607,1706,0,8.2,34,9.2,52,39,40,7.6,34
2014-10-19,54,33,44,-7,38,21,0,0608,1704,0,7.8,21,8.2,57,36,40,8.8,21
2014-10-20,65,46,56,6,44,9,0,0610,1703,0,4.7,32,9.3,66,50,46,4.9,32
2014-10-21,53,45,49,-1,39,16,0,0611,1701,0,10.8,1,11.4,54,49,41,11.0,36
2014-10-22,56,35,46,-4,38,19,0,0612,1660,0,2.9,8,4.8,56,43,38,3.0,11
2014-10-23,59,36,48,-1,40,17,0,0613,1658,0,7.5,19,7.8,62,41,41,7.9,19
2014-10-24,67,52,60,11,46,5,0,0614,1657,0,4.4,22,5.8,68,54,48,4.9,22
2014-10-25,72,49,61,13,40,4,0,0616,1656,0,10.4,29,10.9,75,52,41,9.7,28
2014-10-26,64,42,53,5,32,12,0,0617,1654,0,0.9,5,5.8,66,44,33,1.6,11
2014-10-27,77,51,64,16,51,1,0,0618,1653,0,12.0,19,12.9,79,54,52,12.7,19
2014-10-28,68,45,57,10,38,8,0,0619,1651,0,14.8,26,15.6,66,48,40,14.0,26
2014-10-29,49,36,43,-4,32,22,0,0620,1650,0,9.5,29,9.9,49,40,34,8.5,29
2014-10-30,51,32,42,-4,34,23,0,0622,1649,0,5.1,24,5.5,53,37,35,5.9,23
2014-10-31,47,33,40,-6,25,25,0,0623,1647,0,22.6,34,22.9,49,34,29,21.7,34
